,complaint,total,home_count,admit_count,home_pp,admit_pp
20618,abdominal pain / diarhea,1,0.0,1.0,0.0,1.0
20619,clogged ___-___ tube,1,0.0,1.0,0.0,1.0
20621,"weakness,unable to ambulate",1,0.0,1.0,0.0,1.0
20623,"""bone pain""",1,0.0,1.0,0.0,1.0
20624,numbness left arm,1,0.0,1.0,0.0,1.0
20626,pain at j tube site,1,0.0,1.0,0.0,1.0
20632,+si/hi,1,0.0,1.0,0.0,1.0
20633,l leg pain/fall,1,0.0,1.0,0.0,1.0
20635,transfer sbo,1,0.0,1.0,0.0,1.0
20636,l body numbness,1,0.0,1.0,0.0,1.0
20638,"fevers,sob",1,0.0,1.0,0.0,1.0
20640,brain mass ?,1,0.0,1.0,0.0,1.0
20643,? sz yesterday,1,0.0,1.0,0.0,1.0
20646,left arm pain and epigastric pain,1,0.0,1.0,0.0,1.0
20648,hypotension/tachy,1,0.0,1.0,0.0,1.0
20651,pt here for admission,1,0.0,1.0,0.0,1.0
20653,presyncopy,1,0.0,1.0,0.0,1.0
20654,cath lab,1,0.0,1.0,0.0,1.0
20655,cough fever ,1,0.0,1.0,0.0,1.0
20658,lsd od -found down,1,0.0,1.0,0.0,1.0
20661,llq abd/left flank pain,1,0.0,1.0,0.0,1.0
20664,confused/?sz,1,0.0,1.0,0.0,1.0
20667,fever s/p procedure,1,0.0,1.0,0.0,1.0
20669,bilat mandib fx,1,0.0,1.0,0.0,1.0
20672,fluid in lungs,1,0.0,1.0,0.0,1.0
20674,toe/foot infection,1,0.0,1.0,0.0,1.0
20679,sob /leg pain,1,0.0,1.0,0.0,1.0
20680,r hairline tibial fx,1,0.0,1.0,0.0,1.0
20683,fall ?hip fx,1,0.0,1.0,0.0,1.0
20685,hypotension/unsteady gait,1,0.0,1.0,0.0,1.0
20690,abd pain ? hernia,1,0.0,1.0,0.0,1.0
20699,abd pain/ wound dehiscense,1,0.0,1.0,0.0,1.0
20702,requires dialysis,1,0.0,1.0,0.0,1.0
20704,left leg bleeding ? arterial,1,0.0,1.0,0.0,1.0
20705,neck pain/right arm pain,1,0.0,1.0,0.0,1.0
20706,pain/falls,1,0.0,1.0,0.0,1.0
20707,lle redness and swelling,1,0.0,1.0,0.0,1.0
20709,prolapsed bowel,1,0.0,1.0,0.0,1.0
20715,low temp,1,0.0,1.0,0.0,1.0
20716,eval pneumonia,1,0.0,1.0,0.0,1.0
20718,"pain,nausea",1,0.0,1.0,0.0,1.0
20722,r  foot  infection,1,0.0,1.0,0.0,1.0
20723,new afib/dyspnea,1,0.0,1.0,0.0,1.0
20724,? abd incision infection,1,0.0,1.0,0.0,1.0
20727,chills/sob,1,0.0,1.0,0.0,1.0
20730,head bleed s/p fall,1,0.0,1.0,0.0,1.0
20731,r/o acute ich,1,0.0,1.0,0.0,1.0
20735,r leg pain/ weakness,1,0.0,1.0,0.0,1.0
20738,s/p left arm numbness,1,0.0,1.0,0.0,1.0
20739,transfer ___s,1,0.0,1.0,0.0,1.0
20741,head struck,1,0.0,1.0,0.0,1.0
20742,j tube malfunction,1,0.0,1.0,0.0,1.0
20743,sepsis intubated,1,0.0,1.0,0.0,1.0
20744,diarrhea vs. bile leak,1,0.0,1.0,0.0,1.0
20747,tia/pna,1,0.0,1.0,0.0,1.0
20750,resolved r sided weakness,1,0.0,1.0,0.0,1.0
20751,depressed overwhelmed,1,0.0,1.0,0.0,1.0
20753,thrombosis,1,0.0,1.0,0.0,1.0
20755,vomiting/dizzy,1,0.0,1.0,0.0,1.0
20757,inr elevated,1,0.0,1.0,0.0,1.0
20758,headpain,1,0.0,1.0,0.0,1.0
20759,dizzy cellulitis,1,0.0,1.0,0.0,1.0
20760,altered mental status/slurred speech,1,0.0,1.0,0.0,1.0
20763,bilateral leg infection,1,0.0,1.0,0.0,1.0
20765,pain at colostomy,1,0.0,1.0,0.0,1.0
20768,___ /bit staff,1,0.0,1.0,0.0,1.0
20769,swelling at surgical site,1,0.0,1.0,0.0,1.0
20770,orbital cellulitis,1,0.0,1.0,0.0,1.0
20773,n/vabd pain,1,0.0,1.0,0.0,1.0
20776,perf ulcer,1,0.0,1.0,0.0,1.0
20777,infection for eval,1,0.0,1.0,0.0,1.0
20778,altered mental status/ r arm numbness,1,0.0,1.0,0.0,1.0
20780,abdominal pain x 7 years,1,0.0,1.0,0.0,1.0
20781,mv,1,0.0,1.0,0.0,1.0
20783,right radial fracture,1,0.0,1.0,0.0,1.0
20785,pain post op/preg,1,0.0,1.0,0.0,1.0
20786,new atrial fib,1,0.0,1.0,0.0,1.0
20787,mvc head inj,1,0.0,1.0,0.0,1.0
20790,pain s/p fusion,1,0.0,1.0,0.0,1.0
20794,right ankle/calf pain,1,0.0,1.0,0.0,1.0
20795,infected r butt,1,0.0,1.0,0.0,1.0
20796,left hip and knee pain ,1,0.0,1.0,0.0,1.0
20799,hip pain/hypotension,1,0.0,1.0,0.0,1.0
20800,positive cultures and increased wbc,1,0.0,1.0,0.0,1.0
20801,hypovolemic shock,1,0.0,1.0,0.0,1.0
20803,"cp,upper back pain",1,0.0,1.0,0.0,1.0
20807,pe callback,1,0.0,1.0,0.0,1.0
20809,right arm/leg pain,1,0.0,1.0,0.0,1.0
20815,right mandibular fx,1,0.0,1.0,0.0,1.0
20816,pain med withdrawal,1,0.0,1.0,0.0,1.0
20820,dizzy during procedure,1,0.0,1.0,0.0,1.0
20822,acute renal/hepatic failure,1,0.0,1.0,0.0,1.0
20825,displaced tibial plateau fx,1,0.0,1.0,0.0,1.0
20829,overdose/cardiac arrest,1,0.0,1.0,0.0,1.0
20830,tib plateu fx,1,0.0,1.0,0.0,1.0
20833,speach changes,1,0.0,1.0,0.0,1.0
20835,for admit to neurology,1,0.0,1.0,0.0,1.0
20836,s/p renal xplant,1,0.0,1.0,0.0,1.0
20842,car vs moped,1,0.0,1.0,0.0,1.0
20844,"lethargy,weakness",1,0.0,1.0,0.0,1.0
20845,periscrotal cellulitis,1,0.0,1.0,0.0,1.0
20846,r facial swelling/redness,1,0.0,1.0,0.0,1.0
20847,new onset afib/flutter,1,0.0,1.0,0.0,1.0
20848,left chest wall pain,1,0.0,1.0,0.0,1.0
20850,aflutter/tachy,1,0.0,1.0,0.0,1.0
20851,hypotensive/ intubated,1,0.0,1.0,0.0,1.0
20854,atraumatic back and neck pain,1,0.0,1.0,0.0,1.0
20859,left tib-fib fx,1,0.0,1.0,0.0,1.0
20860,r ankle and heel pain,1,0.0,1.0,0.0,1.0
20861,l pulseless leg,1,0.0,1.0,0.0,1.0
20865,pre term labor,1,0.0,1.0,0.0,1.0
20866,pneumonia/lightheaded,1,0.0,1.0,0.0,1.0
20868,bilat leg redness/swelling,1,0.0,1.0,0.0,1.0
20870,non compliant with meds.,1,0.0,1.0,0.0,1.0
20872,roll over ,1,0.0,1.0,0.0,1.0
20874,pericardial effussion,1,0.0,1.0,0.0,1.0
20875,fx hip,1,0.0,1.0,0.0,1.0
20876,r/o pna/pe - shunt eval,1,0.0,1.0,0.0,1.0
20878,cyanotic leg,1,0.0,1.0,0.0,1.0
20879,resp infection,1,0.0,1.0,0.0,1.0
20880,status epilepticus intubated,1,0.0,1.0,0.0,1.0
20881,l hand parasthesia,1,0.0,1.0,0.0,1.0
20884,myasthenia ___ flare,1,0.0,1.0,0.0,1.0
20886,dvt r arm,1,0.0,1.0,0.0,1.0
20887,chest tube pain,1,0.0,1.0,0.0,1.0
20889,r flank pain/cp,1,0.0,1.0,0.0,1.0
20890,sob/ r/o pe,1,0.0,1.0,0.0,1.0
20896,"weak,fever,chemo",1,0.0,1.0,0.0,1.0
20898,altered mental status transfer,1,0.0,1.0,0.0,1.0
20902,vomiting/back pain,1,0.0,1.0,0.0,1.0
20903,abdominal pain/bleeding,1,0.0,1.0,0.0,1.0
20905,dialysis catheter clogged,1,0.0,1.0,0.0,1.0
20906,right arm deficit,1,0.0,1.0,0.0,1.0
20907,fevers tachycardia,1,0.0,1.0,0.0,1.0
20909,left sided weaknesss,1,0.0,1.0,0.0,1.0
20910,lacities/edema,1,0.0,1.0,0.0,1.0
20911,r/o   l  leg  cellulitis,1,0.0,1.0,0.0,1.0
20912,r tibial pleateau fx,1,0.0,1.0,0.0,1.0
20913,respiratory disress,1,0.0,1.0,0.0,1.0
20917,diphagia,1,0.0,1.0,0.0,1.0
20918,pulseless feet,1,0.0,1.0,0.0,1.0
20920,epigastric pain with radiation to back,1,0.0,1.0,0.0,1.0
20922,inc r weakness,1,0.0,1.0,0.0,1.0
20924,celulitis,1,0.0,1.0,0.0,1.0
20925,leg weakness/requesting rehab,1,0.0,1.0,0.0,1.0
20930,swelling at iv site,1,0.0,1.0,0.0,1.0
20931,post op fever/abd pain,1,0.0,1.0,0.0,1.0
20933,weak  dizzy,1,0.0,1.0,0.0,1.0
20935,portal vein thrombus,1,0.0,1.0,0.0,1.0
20936,"svt,",1,0.0,1.0,0.0,1.0
20939,for mrcp,1,0.0,1.0,0.0,1.0
20940,3 weeks cough,1,0.0,1.0,0.0,1.0
20942,pd cath blocked,1,0.0,1.0,0.0,1.0
20943,right lower abdominal pain/detox,1,0.0,1.0,0.0,1.0
20944,l breast infection,1,0.0,1.0,0.0,1.0
20946,? preclampsia,1,0.0,1.0,0.0,1.0
20947,stroke-lysed,1,0.0,1.0,0.0,1.0
20948,r finger infx,1,0.0,1.0,0.0,1.0
20953,acute ms changes,1,0.0,1.0,0.0,1.0
20956,r/o nec fasc,1,0.0,1.0,0.0,1.0
20959,eval eating disorder,1,0.0,1.0,0.0,1.0
20962,scrotal cellulitis,1,0.0,1.0,0.0,1.0
20969,? herpes to mouth,1,0.0,1.0,0.0,1.0
20971,abd pain/fatigue,1,0.0,1.0,0.0,1.0
20972,/,1,0.0,1.0,0.0,1.0
20973,huffing detox please,1,0.0,1.0,0.0,1.0
20974,"""high potassium""",1,0.0,1.0,0.0,1.0
20975,gib/chb,1,0.0,1.0,0.0,1.0
20980,"""broken heart""",1,0.0,1.0,0.0,1.0
20982,cp/dka,1,0.0,1.0,0.0,1.0
20984,alterned mental status,1,0.0,1.0,0.0,1.0
20992,pain all over body,1,0.0,1.0,0.0,1.0
20996,"fatigue,weakness",1,0.0,1.0,0.0,1.0
20997,s/p egd,1,0.0,1.0,0.0,1.0
20998,cough wheezing,1,0.0,1.0,0.0,1.0
20999,syncope on toilet,1,0.0,1.0,0.0,1.0
21000,hyperglycemia lethargy,1,0.0,1.0,0.0,1.0
21002,c_diff  ___s,1,0.0,1.0,0.0,1.0
21005,distal fibula fx,1,0.0,1.0,0.0,1.0
21009,numbness and tingling bilateral extremities,1,0.0,1.0,0.0,1.0
21011,chest congestion/pain,1,0.0,1.0,0.0,1.0
21013,ftt/weakness,1,0.0,1.0,0.0,1.0
21017,abnormal wbc,1,0.0,1.0,0.0,1.0
21018,l iph,1,0.0,1.0,0.0,1.0
21019,ich-intubated,1,0.0,1.0,0.0,1.0
21020,? bacterial infection,1,0.0,1.0,0.0,1.0
21021,abd pain/n/v s/p mvc sat,1,0.0,1.0,0.0,1.0
21022,left axilla edema/pain,1,0.0,1.0,0.0,1.0
21023,clot in neck,1,0.0,1.0,0.0,1.0
21024,urostomy site pain,1,0.0,1.0,0.0,1.0
21025,stroke eval,1,0.0,1.0,0.0,1.0
21030,cp s/p cabg,1,0.0,1.0,0.0,1.0
21040,blocked pcn,1,0.0,1.0,0.0,1.0
21044,weak/facial droop,1,0.0,1.0,0.0,1.0
21045,w/d sz,1,0.0,1.0,0.0,1.0
21046,blood from new g tube,1,0.0,1.0,0.0,1.0
21052,nonverbal,1,0.0,1.0,0.0,1.0
21054,tachycardia/hypothermia,1,0.0,1.0,0.0,1.0
21057,left femoral neck fracture,1,0.0,1.0,0.0,1.0
21059,eval of drain,1,0.0,1.0,0.0,1.0
21060,fevers weakness,1,0.0,1.0,0.0,1.0
21061,complete heartblock,1,0.0,1.0,0.0,1.0
21063,b foot redness,1,0.0,1.0,0.0,1.0
21064,needs admit for surgery/clotted avg,1,0.0,1.0,0.0,1.0
21072,s/p fall headbleed,1,0.0,1.0,0.0,1.0
21073,"ha,thirsty",1,0.0,1.0,0.0,1.0
21077,clotted avg,1,0.0,1.0,0.0,1.0
21078,30 weeks pregnant  h/a,1,0.0,1.0,0.0,1.0
21081,failure,1,0.0,1.0,0.0,1.0
21084,"lethargic,weakness",1,0.0,1.0,0.0,1.0
21092,blurred visions,1,0.0,1.0,0.0,1.0
21095,pnneumonia,1,0.0,1.0,0.0,1.0
21098,sob/right face,1,0.0,1.0,0.0,1.0
21099,cerebral anerysm,1,0.0,1.0,0.0,1.0
21102,___- si hi,1,0.0,1.0,0.0,1.0
21104,here for admission,1,0.0,1.0,0.0,1.0
21105,back pain/fall,1,0.0,1.0,0.0,1.0
21109,"transfer,cardiac",1,0.0,1.0,0.0,1.0
21110,increased weakness with tremors,1,0.0,1.0,0.0,1.0
21115,altered mental status/intubated,1,0.0,1.0,0.0,1.0
21117,melena/brbpr,1,0.0,1.0,0.0,1.0
21120,smv thrombus,1,0.0,1.0,0.0,1.0
21125,trach self-dc'd,1,0.0,1.0,0.0,1.0
21129,r flank and hip pain,1,0.0,1.0,0.0,1.0
21132,le pain and swelling,1,0.0,1.0,0.0,1.0
21133,? labor,1,0.0,1.0,0.0,1.0
21135,neck and jaw pain,1,0.0,1.0,0.0,1.0
21140,pregnancy vaginal bleeding,1,0.0,1.0,0.0,1.0
21142,altered ms/alcohol withdrawal,1,0.0,1.0,0.0,1.0
21147,vertebral artey dissection,1,0.0,1.0,0.0,1.0
21148,weakness both legs,1,0.0,1.0,0.0,1.0
21153,s/p bicyclist accident,1,0.0,1.0,0.0,1.0
21156,weakness/tremors,1,0.0,1.0,0.0,1.0
21157,frequent bms,1,0.0,1.0,0.0,1.0
21161,r 5th digit crush injury,1,0.0,1.0,0.0,1.0
21163,aicd/ v tach,1,0.0,1.0,0.0,1.0
21164,r eye swollen,1,0.0,1.0,0.0,1.0
21165,intractible vomiting,1,0.0,1.0,0.0,1.0
21166,trach removal,1,0.0,1.0,0.0,1.0
21167,colonic obstruction,1,0.0,1.0,0.0,1.0
21171,unable to swallow r/t lap band,1,0.0,1.0,0.0,1.0
21172,hyponatremia/ le edema,1,0.0,1.0,0.0,1.0
21174,elevated creat 3.2,1,0.0,1.0,0.0,1.0
21176,elevated trop-transfer,1,0.0,1.0,0.0,1.0
21177,tib/fib toe  fx,1,0.0,1.0,0.0,1.0
21178,fever/syncope,1,0.0,1.0,0.0,1.0
21180,low plt count/hematuria and epistaxis,1,0.0,1.0,0.0,1.0
21181,llq pain/vomiting,1,0.0,1.0,0.0,1.0
21184,diarrhea 19 days ,1,0.0,1.0,0.0,1.0
21186,encephalopathy.,1,0.0,1.0,0.0,1.0
21187,black diarrhea,1,0.0,1.0,0.0,1.0
21188,decreased eye movement,1,0.0,1.0,0.0,1.0
21190,abn vbg,1,0.0,1.0,0.0,1.0
21191,recurrent abcess to abd wound,1,0.0,1.0,0.0,1.0
21193,bilat foot infx,1,0.0,1.0,0.0,1.0
21194,weakness/chf,1,0.0,1.0,0.0,1.0
21195,bilateral lower leg edema w/ sob,1,0.0,1.0,0.0,1.0
21201,wound red,1,0.0,1.0,0.0,1.0
21203,fever post-op,1,0.0,1.0,0.0,1.0
21205,copd flare?,1,0.0,1.0,0.0,1.0
21206,dialyisis line eval,1,0.0,1.0,0.0,1.0
21207,? ms flare,1,0.0,1.0,0.0,1.0
21210,cold pulseless l foot,1,0.0,1.0,0.0,1.0
21211,cellulitis rll,1,0.0,1.0,0.0,1.0
21214,s/p facial twitching,1,0.0,1.0,0.0,1.0
21216,weakness/ fever,1,0.0,1.0,0.0,1.0
21218,influenza like illness/lethargy,1,0.0,1.0,0.0,1.0
21225,unrespomsive,1,0.0,1.0,0.0,1.0
21226,right arm laceration,1,0.0,1.0,0.0,1.0
21227,sternal infection,1,0.0,1.0,0.0,1.0
21228,distal femur fx,1,0.0,1.0,0.0,1.0
21230,low bs/unresponsive,1,0.0,1.0,0.0,1.0
21231,? osteomyelitis ,1,0.0,1.0,0.0,1.0
21234,dec urine output/leg ulcers,1,0.0,1.0,0.0,1.0
21236,positive blood  culture,1,0.0,1.0,0.0,1.0
21238,cough/epigastric pain,1,0.0,1.0,0.0,1.0
21239,"left hip,syncope",1,0.0,1.0,0.0,1.0
21241,toes discolored/leg swollen,1,0.0,1.0,0.0,1.0
21248,fall from 50 ft,1,0.0,1.0,0.0,1.0
21251,oncology consult,1,0.0,1.0,0.0,1.0
21253,left flank pain bleeding,1,0.0,1.0,0.0,1.0
21259,weakness/abn labs,1,0.0,1.0,0.0,1.0
21261,pt called to return,1,0.0,1.0,0.0,1.0
21266,diarrhea x 1 day,1,0.0,1.0,0.0,1.0
21267,transfer mandibular fx,1,0.0,1.0,0.0,1.0
21269,micro perf colitis,1,0.0,1.0,0.0,1.0
21270,feels unself,1,0.0,1.0,0.0,1.0
21272,multiple rib fx's,1,0.0,1.0,0.0,1.0
21275,lflank pain,1,0.0,1.0,0.0,1.0
21277,rca occlusion,1,0.0,1.0,0.0,1.0
21280,n.v,1,0.0,1.0,0.0,1.0
21284,abnl ct results,1,0.0,1.0,0.0,1.0
21288,r sided swollen neck,1,0.0,1.0,0.0,1.0
21291,sts admin,1,0.0,1.0,0.0,1.0
21293,itchy hair,1,0.0,1.0,0.0,1.0
21294,neck and ear pain,1,0.0,1.0,0.0,1.0
21296,r groin/back pain,1,0.0,1.0,0.0,1.0
21301,sob/pleural effusions,1,0.0,1.0,0.0,1.0
21302,clogged fedding tube,1,0.0,1.0,0.0,1.0
21307,unable to do pd dialysis,1,0.0,1.0,0.0,1.0
21316,transfer c5 fx,1,0.0,1.0,0.0,1.0
21321,r/o epidural abscess,1,0.0,1.0,0.0,1.0
21323,post op  n/v,1,0.0,1.0,0.0,1.0
21324,abd pain/bloated,1,0.0,1.0,0.0,1.0
21329,abnl labs low hct,1,0.0,1.0,0.0,1.0
21333,epidural,1,0.0,1.0,0.0,1.0
21335,confusion x 2 weeks,1,0.0,1.0,0.0,1.0
21336,acute onset of dizziness,1,0.0,1.0,0.0,1.0
21337,post chemo,1,0.0,1.0,0.0,1.0
21344,ruq pain/r chest pain,1,0.0,1.0,0.0,1.0
21347,noncompliance with meds,1,0.0,1.0,0.0,1.0
21348,back pain/right leg pain,1,0.0,1.0,0.0,1.0
21350,cervical lesions,1,0.0,1.0,0.0,1.0
21356,l leg pain s/p fall,1,0.0,1.0,0.0,1.0
21361,___ /lacs,1,0.0,1.0,0.0,1.0
21363,ngt clogged/abd pain,1,0.0,1.0,0.0,1.0
21365,s/p cabg 6 days ago,1,0.0,1.0,0.0,1.0
21368,si/substance abuse,1,0.0,1.0,0.0,1.0
21372,lethargic upon awakening,1,0.0,1.0,0.0,1.0
21373,?abn labs,1,0.0,1.0,0.0,1.0
21378,aktered ms,1,0.0,1.0,0.0,1.0
21381,af chest pain,1,0.0,1.0,0.0,1.0
21382,syncopal..,1,0.0,1.0,0.0,1.0
21383,chest pain/visual changes,1,0.0,1.0,0.0,1.0
21385,fatigue/?hd catheter infection,1,0.0,1.0,0.0,1.0
21387,"vomiting,high blood sugars",1,0.0,1.0,0.0,1.0
21393,low platelet,1,0.0,1.0,0.0,1.0
21394,s/p down stairs,1,0.0,1.0,0.0,1.0
21397,crush unjury,1,0.0,1.0,0.0,1.0
21402,back pain/confusion,1,0.0,1.0,0.0,1.0
21404,back/left sided pain,1,0.0,1.0,0.0,1.0
21407,swollen penis,1,0.0,1.0,0.0,1.0
21408,fevers s/p turp,1,0.0,1.0,0.0,1.0
21409,swollen eye,1,0.0,1.0,0.0,1.0
21415,low sat/cough/fever,1,0.0,1.0,0.0,1.0
21417,cp/bradycardia,1,0.0,1.0,0.0,1.0
21422,c2  7x,1,0.0,1.0,0.0,1.0
21424,dialysis fistula clogged,1,0.0,1.0,0.0,1.0
21425,intub/sz,1,0.0,1.0,0.0,1.0
21429,arm/legs redness,1,0.0,1.0,0.0,1.0
21430,high calcium,1,0.0,1.0,0.0,1.0
21432,right ankle eval,1,0.0,1.0,0.0,1.0
21434,tachycardia resolved,1,0.0,1.0,0.0,1.0
21436,difficulty swallowing/ftt,1,0.0,1.0,0.0,1.0
21439,"""not feeling right""",1,0.0,1.0,0.0,1.0
21441,hemorrhagic ascites,1,0.0,1.0,0.0,1.0
21444,rle ulcers,1,0.0,1.0,0.0,1.0
21447,diffuse body pain/ftt,1,0.0,1.0,0.0,1.0
21452,"sob,chest pain",1,0.0,1.0,0.0,1.0
21453,t 10 fx,1,0.0,1.0,0.0,1.0
21454,r leg pain hypotension,1,0.0,1.0,0.0,1.0
21457,c2 fxs,1,0.0,1.0,0.0,1.0
21462,lacunar infarct,1,0.0,1.0,0.0,1.0
21464,low na,1,0.0,1.0,0.0,1.0
21465,abn eeg,1,0.0,1.0,0.0,1.0
21466,crohns/elevated wbc,1,0.0,1.0,0.0,1.0
21468,r arm discoloration,1,0.0,1.0,0.0,1.0
21471,razor blade ingestion,1,0.0,1.0,0.0,1.0
21472,c6 and nasal fx,1,0.0,1.0,0.0,1.0
21476,rlqpain,1,0.0,1.0,0.0,1.0
21477,l arn cellulitis,1,0.0,1.0,0.0,1.0
21478,hypotension/arf,1,0.0,1.0,0.0,1.0
21479,brb per ostomy,1,0.0,1.0,0.0,1.0
21482,n/v/fatigue,1,0.0,1.0,0.0,1.0
21483,low bp at home,1,0.0,1.0,0.0,1.0
21484,nausea / dry heaves,1,0.0,1.0,0.0,1.0
21485,sob/pna,1,0.0,1.0,0.0,1.0
21487,lle swelling/low plt count,1,0.0,1.0,0.0,1.0
21488,multiple pes,1,0.0,1.0,0.0,1.0
21490,comfort care,1,0.0,1.0,0.0,1.0
21492,si/seizure,1,0.0,1.0,0.0,1.0
21497,"fever,h/a",1,0.0,1.0,0.0,1.0
21499,bleed,1,0.0,1.0,0.0,1.0
21501,decub,1,0.0,1.0,0.0,1.0
21502,increased weight fluid weight gain,1,0.0,1.0,0.0,1.0
21509,cp/sob/hypoglycemia,1,0.0,1.0,0.0,1.0
21510,s/p valve,1,0.0,1.0,0.0,1.0
21511,altered metal ,1,0.0,1.0,0.0,1.0
21512,g.i bleed,1,0.0,1.0,0.0,1.0
21515,"weak,fatigue",1,0.0,1.0,0.0,1.0
21516,15 ft fall-trauma,1,0.0,1.0,0.0,1.0
21521,l fot pain,1,0.0,1.0,0.0,1.0
21523,left flank pain/dk urine,1,0.0,1.0,0.0,1.0
21524,dizzy/ fever,1,0.0,1.0,0.0,1.0
21525,bloody stools/bloody urine/vomiting,1,0.0,1.0,0.0,1.0
21529,n/v /abd pain,1,0.0,1.0,0.0,1.0
21531,acute mi,1,0.0,1.0,0.0,1.0
21532,confusion/brain mass,1,0.0,1.0,0.0,1.0
21535,open blisters l foot,1,0.0,1.0,0.0,1.0
21538,pain at chest drain site/sob,1,0.0,1.0,0.0,1.0
21540,left sided weakness/facial droop,1,0.0,1.0,0.0,1.0
21541,fever with dvt,1,0.0,1.0,0.0,1.0
21545,abdominal free air,1,0.0,1.0,0.0,1.0
21546,s/p pulmonary edema,1,0.0,1.0,0.0,1.0
21548,s/p fall right rib pain,1,0.0,1.0,0.0,1.0
21549,rash and ankle swelling.,1,0.0,1.0,0.0,1.0
21553,nausea/ tube eval,1,0.0,1.0,0.0,1.0
21555,ischemic lue,1,0.0,1.0,0.0,1.0
21556,clotted lue av dialysis graft,1,0.0,1.0,0.0,1.0
21560,wound eval-complications of spina bif,1,0.0,1.0,0.0,1.0
21562,left hemeparesis,1,0.0,1.0,0.0,1.0
21563,bleeding from nephrostomy,1,0.0,1.0,0.0,1.0
21564,episodic aphasia,1,0.0,1.0,0.0,1.0
21567,?esophageal perf,1,0.0,1.0,0.0,1.0
21568,tachy/brady,1,0.0,1.0,0.0,1.0
21570,head bleed/cva,1,0.0,1.0,0.0,1.0
21571,cellulitis/phleblitis,1,0.0,1.0,0.0,1.0
21572,epigatric pain,1,0.0,1.0,0.0,1.0
21575,abdominal swelling,1,0.0,1.0,0.0,1.0
21576,dyspnea/dizzy,1,0.0,1.0,0.0,1.0
21577,cp/sob/n/v/d,1,0.0,1.0,0.0,1.0
21580,ruptured spleen,1,0.0,1.0,0.0,1.0
21583,"back pain,hypotension",1,0.0,1.0,0.0,1.0
21584,needs vascular,1,0.0,1.0,0.0,1.0
21585,redness.,1,0.0,1.0,0.0,1.0
21588,weakness/code stroke,1,0.0,1.0,0.0,1.0
21593,atrial fribrillation,1,0.0,1.0,0.0,1.0
21598,spleenic laceration,1,0.0,1.0,0.0,1.0
21601,abnormal holter read,1,0.0,1.0,0.0,1.0
21611,fetal check,1,0.0,1.0,0.0,1.0
21613,r foot weakness,1,0.0,1.0,0.0,1.0
21615,gi bleed/ pna,1,0.0,1.0,0.0,1.0
21616,numbness lower extremities,1,0.0,1.0,0.0,1.0
21617,fb right knee,1,0.0,1.0,0.0,1.0
21618,n/v/d- ___ pain,1,0.0,1.0,0.0,1.0
21623,dyspnea/hypotension,1,0.0,1.0,0.0,1.0
21626,r side pnx,1,0.0,1.0,0.0,1.0
21628,chest pain on inspiration,1,0.0,1.0,0.0,1.0
21629,shortness of breath/ili,1,0.0,1.0,0.0,1.0
21630,lacs to arms,1,0.0,1.0,0.0,1.0
21632,abnormnal labs,1,0.0,1.0,0.0,1.0
21633,right eye redness/pain,1,0.0,1.0,0.0,1.0
21634,+ivh,1,0.0,1.0,0.0,1.0
21635,cp/htn,1,0.0,1.0,0.0,1.0
21636,ped struck/transfer,1,0.0,1.0,0.0,1.0
21637,increased cr,1,0.0,1.0,0.0,1.0
21638,back pain/nausea,1,0.0,1.0,0.0,1.0
21639,ruq pain s/ surgery,1,0.0,1.0,0.0,1.0
21642,cirrhosis exac,1,0.0,1.0,0.0,1.0
21644,large pupil lid closed,1,0.0,1.0,0.0,1.0
21645,esoph perf,1,0.0,1.0,0.0,1.0
21646,eu critical/r/o stroke,1,0.0,1.0,0.0,1.0
21647,"diarrhea,fever",1,0.0,1.0,0.0,1.0
21648,bradycardia ( transfer),1,0.0,1.0,0.0,1.0
21649,llq abd pain with n/v/d,1,0.0,1.0,0.0,1.0
21653,syncope with head strike,1,0.0,1.0,0.0,1.0
21656,unresponsive /loss of vision,1,0.0,1.0,0.0,1.0
21657,jtube removed,1,0.0,1.0,0.0,1.0
21658,ha visual changes,1,0.0,1.0,0.0,1.0
21661,penile/scrotum swelling,1,0.0,1.0,0.0,1.0
21665,numbness/weakness right leg,1,0.0,1.0,0.0,1.0
21666,mvc intubated on scene,1,0.0,1.0,0.0,1.0
21670,f  foot infection,1,0.0,1.0,0.0,1.0
21672,"""shaky""",1,0.0,1.0,0.0,1.0
21674,cough/congestion/weakness,1,0.0,1.0,0.0,1.0
21677,hemodialyis line eval,1,0.0,1.0,0.0,1.0
21681,?new onset dm,1,0.0,1.0,0.0,1.0
21683,pacer malfunction,1,0.0,1.0,0.0,1.0
21685,stab wound chest,1,0.0,1.0,0.0,1.0
21689,?parasites,1,0.0,1.0,0.0,1.0
21691,carpal pedal spasms,1,0.0,1.0,0.0,1.0
21692,r/o cellulitis ,1,0.0,1.0,0.0,1.0
21693,l arm/leg numbness,1,0.0,1.0,0.0,1.0
21696,new acites,1,0.0,1.0,0.0,1.0
21698,dyspnea/s/p fall,1,0.0,1.0,0.0,1.0
21700,green sputum,1,0.0,1.0,0.0,1.0
21703,r/o acs transfer,1,0.0,1.0,0.0,1.0
21705,bicycle vs pedestrian,1,0.0,1.0,0.0,1.0
21710,tonsillar abscess,1,0.0,1.0,0.0,1.0
21713,blocked heapatobiliary duct,1,0.0,1.0,0.0,1.0
21714,n/v/dizziness ,1,0.0,1.0,0.0,1.0
21715,si/withdrawel,1,0.0,1.0,0.0,1.0
