,complaint,total,home_count,admit_count,home_pp,admit_pp
23723,myalgais with chills,1,1.0,0.0,1.0,0.0
23724,painful rt.foot,1,1.0,0.0,1.0,0.0
23725,left knee redness/swelling,1,1.0,0.0,1.0,0.0
23727,l bicep pain,1,1.0,0.0,1.0,0.0
23728,r/o vaginal infection,1,1.0,0.0,1.0,0.0
23729,left eye pain injection,1,1.0,0.0,1.0,0.0
23730,hypoglycemia/etoh,1,1.0,0.0,1.0,0.0
23731,r  wrist  pain,1,1.0,0.0,1.0,0.0
23734,peritonsllar abscess,1,1.0,0.0,1.0,0.0
23737,splash exposure,1,1.0,0.0,1.0,0.0
23739,tongue bite,1,1.0,0.0,1.0,0.0
23741,r hand lac/fracture,1,1.0,0.0,1.0,0.0
23746,ah/dizziness,1,1.0,0.0,1.0,0.0
23747,pleuretic chest pain,1,1.0,0.0,1.0,0.0
23749,enlarged tonsils,1,1.0,0.0,1.0,0.0
23750,frequent urination/head injury,1,1.0,0.0,1.0,0.0
23751,r foot pain/knee pain,1,1.0,0.0,1.0,0.0
23753,dizziness/frequent urination,1,1.0,0.0,1.0,0.0
23755,r/o herpes zoster,1,1.0,0.0,1.0,0.0
23757,lac rt. leg,1,1.0,0.0,1.0,0.0
23758,5 months pregnant,1,1.0,0.0,1.0,0.0
23760,l arm eval r/o infection,1,1.0,0.0,1.0,0.0
23761,headache x1week,1,1.0,0.0,1.0,0.0
23764,partial finger amputation,1,1.0,0.0,1.0,0.0
23766,ha/neck pain s/p fall,1,1.0,0.0,1.0,0.0
23767,muscle tightness,1,1.0,0.0,1.0,0.0
23768,chronic  back  pain,1,1.0,0.0,1.0,0.0
23769,s/p mvc head trauma,1,1.0,0.0,1.0,0.0
23770,low bp's,1,1.0,0.0,1.0,0.0
23771,thermal exposure,1,1.0,0.0,1.0,0.0
23772,20 weeks preg/abd pain,1,1.0,0.0,1.0,0.0
23773,rle pain s/p mvc,1,1.0,0.0,1.0,0.0
23775,lle pain/infx,1,1.0,0.0,1.0,0.0
23777,lbp rad to lle,1,1.0,0.0,1.0,0.0
23778,right flank itchiness,1,1.0,0.0,1.0,0.0
23779,llq pain/belching,1,1.0,0.0,1.0,0.0
23780,vag bleeding s/p sab,1,1.0,0.0,1.0,0.0
23781,grion pain,1,1.0,0.0,1.0,0.0
23782,right groin/pelvic pain,1,1.0,0.0,1.0,0.0
23784,r ear buzzing,1,1.0,0.0,1.0,0.0
23785,abscess behind left ear,1,1.0,0.0,1.0,0.0
23786,fell down steps,1,1.0,0.0,1.0,0.0
23788,ha/blurred vision,1,1.0,0.0,1.0,0.0
23790,fibromyalgia pain,1,1.0,0.0,1.0,0.0
23793,r int. caroitid disection,1,1.0,0.0,1.0,0.0
23794,preg bleeding ,1,1.0,0.0,1.0,0.0
23797,opiate abuse,1,1.0,0.0,1.0,0.0
23798,lump to right axilla,1,1.0,0.0,1.0,0.0
23799,thinks he has etoh withdrawral,1,1.0,0.0,1.0,0.0
23800,mouth irritation,1,1.0,0.0,1.0,0.0
23801,w/drawal,1,1.0,0.0,1.0,0.0
23802,rhinorrhea,1,1.0,0.0,1.0,0.0
23804,rash both arms,1,1.0,0.0,1.0,0.0
23810,r/o wrist fx,1,1.0,0.0,1.0,0.0
23812,papilloedema,1,1.0,0.0,1.0,0.0
23813,? all rxn,1,1.0,0.0,1.0,0.0
23819,? paranychia,1,1.0,0.0,1.0,0.0
23820,bloody stool from abd fistula,1,1.0,0.0,1.0,0.0
23821,floaters post-op,1,1.0,0.0,1.0,0.0
23822,rt foot wound eval,1,1.0,0.0,1.0,0.0
23823,tremulousness,1,1.0,0.0,1.0,0.0
23824,high inr/abd pain,1,1.0,0.0,1.0,0.0
23826,gu issue,1,1.0,0.0,1.0,0.0
23828,nephrostomy tube with blood,1,1.0,0.0,1.0,0.0
23834,?loss of consciousness,1,1.0,0.0,1.0,0.0
23836,rleg hip pain,1,1.0,0.0,1.0,0.0
23837,lacs to fingers,1,1.0,0.0,1.0,0.0
23838,mvc back neck pain,1,1.0,0.0,1.0,0.0
23839,ha/vomited blood,1,1.0,0.0,1.0,0.0
23841,h/a if she takes bp med,1,1.0,0.0,1.0,0.0
23844,assault/back pain,1,1.0,0.0,1.0,0.0
23845,no,1,1.0,0.0,1.0,0.0
23847,abd pain/sob/leg cramps,1,1.0,0.0,1.0,0.0
23849,left periorbital swelling,1,1.0,0.0,1.0,0.0
23850,esophageal blockage,1,1.0,0.0,1.0,0.0
23855,hyprtensive,1,1.0,0.0,1.0,0.0
23861,?hematuria s/p foley placement,1,1.0,0.0,1.0,0.0
23862,lbp/tingling,1,1.0,0.0,1.0,0.0
23864,abscess drainage,1,1.0,0.0,1.0,0.0
23865,right head,1,1.0,0.0,1.0,0.0
23867,left 2nd fingertip redenss/swelling,1,1.0,0.0,1.0,0.0
23868,mvc neck arm pain,1,1.0,0.0,1.0,0.0
23869,abnormal vs,1,1.0,0.0,1.0,0.0
23870,subjective fever,1,1.0,0.0,1.0,0.0
23871,left jaw pain and swelling,1,1.0,0.0,1.0,0.0
23872,pregnant/vomiting blood,1,1.0,0.0,1.0,0.0
23874,sp mva,1,1.0,0.0,1.0,0.0
23877,l hand crush injury,1,1.0,0.0,1.0,0.0
23878,r/o tooth abscess,1,1.0,0.0,1.0,0.0
23880,left upper arm swelling,1,1.0,0.0,1.0,0.0
23882,lip/face swelling,1,1.0,0.0,1.0,0.0
23883,right gland swelling,1,1.0,0.0,1.0,0.0
23885,facial swelling pain,1,1.0,0.0,1.0,0.0
23889,general pain,1,1.0,0.0,1.0,0.0
23890,wound left 5th finger,1,1.0,0.0,1.0,0.0
23893,back pains,1,1.0,0.0,1.0,0.0
23896,h/a nausea s/p dental procedure,1,1.0,0.0,1.0,0.0
23897,eyes red,1,1.0,0.0,1.0,0.0
23898,pseudoseizures,1,1.0,0.0,1.0,0.0
23901,labored breathing,1,1.0,0.0,1.0,0.0
23902,right rib pain/back pain,1,1.0,0.0,1.0,0.0
23903,rlq abd pain with n/v,1,1.0,0.0,1.0,0.0
23905,nephrostomy tube dislodgement,1,1.0,0.0,1.0,0.0
23906,chicken pox,1,1.0,0.0,1.0,0.0
23908,left index finger infection,1,1.0,0.0,1.0,0.0
23909,sz auras,1,1.0,0.0,1.0,0.0
23910,"left arm redness,swelling",1,1.0,0.0,1.0,0.0
23911,burning in penis,1,1.0,0.0,1.0,0.0
23912,l 4th finger injury,1,1.0,0.0,1.0,0.0
23917,l  arm cellulitis,1,1.0,0.0,1.0,0.0
23918,parotid gland inflammation,1,1.0,0.0,1.0,0.0
23923,bilat swollen feet,1,1.0,0.0,1.0,0.0
23924,chest pain/sobh,1,1.0,0.0,1.0,0.0
23926,astha exacerbation,1,1.0,0.0,1.0,0.0
23927,/bites,1,1.0,0.0,1.0,0.0
23928,large rle laceration,1,1.0,0.0,1.0,0.0
23929,r/o cellulitis to lower back,1,1.0,0.0,1.0,0.0
23930,toe ulcers,1,1.0,0.0,1.0,0.0
23933,allergic med reaction,1,1.0,0.0,1.0,0.0
23934,n/v/d/sob,1,1.0,0.0,1.0,0.0
23937,left foot inj/ankle,1,1.0,0.0,1.0,0.0
23938,blue lips/nail beds,1,1.0,0.0,1.0,0.0
23939,"abd pain,chest pain",1,1.0,0.0,1.0,0.0
23941,bleeding post cardiac cath,1,1.0,0.0,1.0,0.0
23942,"limping,pain l foot",1,1.0,0.0,1.0,0.0
23943,lip blister,1,1.0,0.0,1.0,0.0
23944,sawdust  r  eye,1,1.0,0.0,1.0,0.0
23945,not feeling feeling well,1,1.0,0.0,1.0,0.0
23946,poor skin integrity,1,1.0,0.0,1.0,0.0
23947,? spider bite,1,1.0,0.0,1.0,0.0
23948,r should pain,1,1.0,0.0,1.0,0.0
23949,witnessed collapse,1,1.0,0.0,1.0,0.0
23951,b leg parasthesia,1,1.0,0.0,1.0,0.0
23952,mvc/back  pain,1,1.0,0.0,1.0,0.0
23955,abd cp pain,1,1.0,0.0,1.0,0.0
23957,l 5th toe pain ,1,1.0,0.0,1.0,0.0
23958,vision change ,1,1.0,0.0,1.0,0.0
23961,bicycle collision,1,1.0,0.0,1.0,0.0
23962,shin pain substance abuse,1,1.0,0.0,1.0,0.0
23963,sycope 32 weeks gestation,1,1.0,0.0,1.0,0.0
23964,left middle finger pain,1,1.0,0.0,1.0,0.0
23966,worsening dementia,1,1.0,0.0,1.0,0.0
23967,12 ft fall,1,1.0,0.0,1.0,0.0
23968,low back pain/neck pain,1,1.0,0.0,1.0,0.0
23970,hemorrhoid vs abscess,1,1.0,0.0,1.0,0.0
23971,general body aches,1,1.0,0.0,1.0,0.0
23975,bat bit,1,1.0,0.0,1.0,0.0
23976,3rd right finger numbness/cast eval,1,1.0,0.0,1.0,0.0
23977,palps/dyspnea,1,1.0,0.0,1.0,0.0
23979,foreign body left pointer finger,1,1.0,0.0,1.0,0.0
23980,family   altercation,1,1.0,0.0,1.0,0.0
23982,scrotal wound,1,1.0,0.0,1.0,0.0
23983,lac left foot,1,1.0,0.0,1.0,0.0
23985,feels stuck in throat,1,1.0,0.0,1.0,0.0
23986,leaking port a cath,1,1.0,0.0,1.0,0.0
23987,allergic reaction to flu shot,1,1.0,0.0,1.0,0.0
23988,lac/avulsion,1,1.0,0.0,1.0,0.0
23989,dizzy/lightheaded/doe,1,1.0,0.0,1.0,0.0
23990,painful rash,1,1.0,0.0,1.0,0.0
23993,left cheek/jaw swelling,1,1.0,0.0,1.0,0.0
23994,r ankle/foot pain,1,1.0,0.0,1.0,0.0
23995,ear abcess/ back pain,1,1.0,0.0,1.0,0.0
23996,dislodged g/j tube,1,1.0,0.0,1.0,0.0
23997,neck pain/ chest pain,1,1.0,0.0,1.0,0.0
23999,migraine vs. seizure,1,1.0,0.0,1.0,0.0
24001,dizzy/malaise,1,1.0,0.0,1.0,0.0
24002,fall down flight of stairs,1,1.0,0.0,1.0,0.0
24005,feeling  weak,1,1.0,0.0,1.0,0.0
24008,ruq pain right flank pain,1,1.0,0.0,1.0,0.0
24009,drug exposure,1,1.0,0.0,1.0,0.0
24010,l leg and hip pain,1,1.0,0.0,1.0,0.0
24014,scalpe  larceration bleeding,1,1.0,0.0,1.0,0.0
24015,great toe,1,1.0,0.0,1.0,0.0
24016,"""tremors""",1,1.0,0.0,1.0,0.0
24017,etoh trip and fall,1,1.0,0.0,1.0,0.0
24018,lac to abd,1,1.0,0.0,1.0,0.0
24019,thumb wound,1,1.0,0.0,1.0,0.0
24020,hand pain ,1,1.0,0.0,1.0,0.0
24022,bleeding fistula (resolved),1,1.0,0.0,1.0,0.0
24024,urinary ret,1,1.0,0.0,1.0,0.0
24025,abd cramps/vomiting,1,1.0,0.0,1.0,0.0
24027,n/v/d x 3 days,1,1.0,0.0,1.0,0.0
24028,l side pain/weakness,1,1.0,0.0,1.0,0.0
24032,heels color change,1,1.0,0.0,1.0,0.0
24033,l hand deformity,1,1.0,0.0,1.0,0.0
24034,burn next to left eye,1,1.0,0.0,1.0,0.0
24036,facial swelling and reddness,1,1.0,0.0,1.0,0.0
24037,"shakey,nausea",1,1.0,0.0,1.0,0.0
24038,violent behaviour,1,1.0,0.0,1.0,0.0
24039,pregnant rlq pain,1,1.0,0.0,1.0,0.0
24041,upper ext swelling s/p pm,1,1.0,0.0,1.0,0.0
24042,fatigue weak,1,1.0,0.0,1.0,0.0
24044,r wrist lac after fall,1,1.0,0.0,1.0,0.0
24045,r 5th finger injury,1,1.0,0.0,1.0,0.0
24046,r foot/knee,1,1.0,0.0,1.0,0.0
24047,head laceration ,1,1.0,0.0,1.0,0.0
24049,table saw vs hand,1,1.0,0.0,1.0,0.0
24050,head pain s/p mech fall ,1,1.0,0.0,1.0,0.0
24051,hct 27/lightheaded,1,1.0,0.0,1.0,0.0
24052,numbness left head,1,1.0,0.0,1.0,0.0
24053,cough/dehydration,1,1.0,0.0,1.0,0.0
24055,fever/ myalgias,1,1.0,0.0,1.0,0.0
24056,for hand eval,1,1.0,0.0,1.0,0.0
24057,ear popping,1,1.0,0.0,1.0,0.0
24064,fevers & high bs,1,1.0,0.0,1.0,0.0
24065,vomitting lightheaded,1,1.0,0.0,1.0,0.0
24066,picc line eval after heroin use,1,1.0,0.0,1.0,0.0
24067,rx refill.,1,1.0,0.0,1.0,0.0
24068,left knee/ankle pain,1,1.0,0.0,1.0,0.0
24069,shoulder and ankle pain,1,1.0,0.0,1.0,0.0
24070,pacemaker check,1,1.0,0.0,1.0,0.0
24071,post surgical,1,1.0,0.0,1.0,0.0
24072,"abd pain,dysuria",1,1.0,0.0,1.0,0.0
24073,hemorhoid bleeding,1,1.0,0.0,1.0,0.0
24075,n/v/d near syncope,1,1.0,0.0,1.0,0.0
24076,hd cath infection,1,1.0,0.0,1.0,0.0
24082,cooking oil to legs,1,1.0,0.0,1.0,0.0
24083,ibuprofen ingestion,1,1.0,0.0,1.0,0.0
24084,requesting sane,1,1.0,0.0,1.0,0.0
24086,abn imaging,1,1.0,0.0,1.0,0.0
24088,digit lac,1,1.0,0.0,1.0,0.0
24089,hyperglycemia/ nvd,1,1.0,0.0,1.0,0.0
24090,swelling of  feet,1,1.0,0.0,1.0,0.0
24091,nausea dizzy,1,1.0,0.0,1.0,0.0
24092,l neck/arm pain,1,1.0,0.0,1.0,0.0
24094,clogged cath,1,1.0,0.0,1.0,0.0
24095,right arm pain/right groin pain,1,1.0,0.0,1.0,0.0
24097,right eyelid redness,1,1.0,0.0,1.0,0.0
24098,low back and chest pain,1,1.0,0.0,1.0,0.0
24101,ingrown toenail/infx,1,1.0,0.0,1.0,0.0
24102,dizzy x 2 days,1,1.0,0.0,1.0,0.0
24103,vag bleed-pregnant,1,1.0,0.0,1.0,0.0
24107,eyes swollen,1,1.0,0.0,1.0,0.0
24109,dv,1,1.0,0.0,1.0,0.0
24110,facial/neck swelling,1,1.0,0.0,1.0,0.0
24111,bilateral eye irritiation,1,1.0,0.0,1.0,0.0
24112,cyst removal,1,1.0,0.0,1.0,0.0
24113,etoh ? fall from moving car,1,1.0,0.0,1.0,0.0
24114,r/o hip infection,1,1.0,0.0,1.0,0.0
24116,bilateral hand weakness,1,1.0,0.0,1.0,0.0
24117,etoh/ s/p resp arrest,1,1.0,0.0,1.0,0.0
24119,painful rt. calf,1,1.0,0.0,1.0,0.0
24121,r pneumo,1,1.0,0.0,1.0,0.0
24122,low hg,1,1.0,0.0,1.0,0.0
24123,left foot and ankle pain,1,1.0,0.0,1.0,0.0
24124,ms changes  ekg changes,1,1.0,0.0,1.0,0.0
24125,orbital fx transfer,1,1.0,0.0,1.0,0.0
24126,oxygen desat,1,1.0,0.0,1.0,0.0
24127,? tick,1,1.0,0.0,1.0,0.0
24129,nailgun to knee,1,1.0,0.0,1.0,0.0
24132,given wrong meds,1,1.0,0.0,1.0,0.0
24136,constipation/abd pain,1,1.0,0.0,1.0,0.0
24137,pep treament,1,1.0,0.0,1.0,0.0
24138,c6 - c7 nondisplaced fx,1,1.0,0.0,1.0,0.0
24139,renal failure/constipation,1,1.0,0.0,1.0,0.0
24141,depression eval,1,1.0,0.0,1.0,0.0
24142,supra pubic pain,1,1.0,0.0,1.0,0.0
24143,lle pain swelling,1,1.0,0.0,1.0,0.0
24150,vision changes/h/a,1,1.0,0.0,1.0,0.0
24151,penile pain/swelling,1,1.0,0.0,1.0,0.0
24154,r knee/ankle pain,1,1.0,0.0,1.0,0.0
24158,partial amp left 5th digit,1,1.0,0.0,1.0,0.0
24163,rash/?allergic rxn,1,1.0,0.0,1.0,0.0
24164,bruise eval,1,1.0,0.0,1.0,0.0
24165,+n/+v/+d,1,1.0,0.0,1.0,0.0
24166,front tooth,1,1.0,0.0,1.0,0.0
24168,right eye disturbance,1,1.0,0.0,1.0,0.0
24169,blurred vision/hyperglycemia,1,1.0,0.0,1.0,0.0
24170,"""migraines""",1,1.0,0.0,1.0,0.0
24171,cold like sx,1,1.0,0.0,1.0,0.0
24174,rx refill ,1,1.0,0.0,1.0,0.0
24175,h/a and cp,1,1.0,0.0,1.0,0.0
24176,l foot evaluation,1,1.0,0.0,1.0,0.0
24177,drowsiness,1,1.0,0.0,1.0,0.0
24178,l lower leg redness,1,1.0,0.0,1.0,0.0
24181,catheter eval ,1,1.0,0.0,1.0,0.0
24183,head injury  vomiting,1,1.0,0.0,1.0,0.0
24184,ruq pain/abnormal labs,1,1.0,0.0,1.0,0.0
24185,right leg dvt,1,1.0,0.0,1.0,0.0
24186,swollen bilateral le,1,1.0,0.0,1.0,0.0
24187,right arm reddness/swelling,1,1.0,0.0,1.0,0.0
24189,r/o corneal abrasion,1,1.0,0.0,1.0,0.0
24190,venous stasis ulcers,1,1.0,0.0,1.0,0.0
24191,"pain,dry mouth,dizzy",1,1.0,0.0,1.0,0.0
24192,burn to left buttock,1,1.0,0.0,1.0,0.0
24193,x weeks,1,1.0,0.0,1.0,0.0
24195,altered speech pattern,1,1.0,0.0,1.0,0.0
24196,left flank abscess,1,1.0,0.0,1.0,0.0
24197,r side lung pain,1,1.0,0.0,1.0,0.0
24198,punched in head on wed,1,1.0,0.0,1.0,0.0
24199,r swollen leg with fluid fill area,1,1.0,0.0,1.0,0.0
24201,general weakness/unable to ambulate,1,1.0,0.0,1.0,0.0
24203,resolving dizziness,1,1.0,0.0,1.0,0.0
24206,l hand inju,1,1.0,0.0,1.0,0.0
24207,right eye redness/tearing,1,1.0,0.0,1.0,0.0
24208,l flank pain/back pain,1,1.0,0.0,1.0,0.0
24211,right arm swelling/pain s/p surgery,1,1.0,0.0,1.0,0.0
24213,psych eval in custody,1,1.0,0.0,1.0,0.0
24214,'fibrillation,1,1.0,0.0,1.0,0.0
24215,fall/unable to ambulate,1,1.0,0.0,1.0,0.0
24216,mult spine fx's,1,1.0,0.0,1.0,0.0
24217,dystonia/haldol,1,1.0,0.0,1.0,0.0
24219,r ear pain/dizziness,1,1.0,0.0,1.0,0.0
24220,left finger laceration,1,1.0,0.0,1.0,0.0
24221,concerns s/p l eye injection,1,1.0,0.0,1.0,0.0
24222,nasal congestion/ temp,1,1.0,0.0,1.0,0.0
24223,l foot/ankle injury,1,1.0,0.0,1.0,0.0
24226,blocked plurex cath,1,1.0,0.0,1.0,0.0
24227,r foot pain swelling,1,1.0,0.0,1.0,0.0
24230,? food stuck in throat,1,1.0,0.0,1.0,0.0
24231,?dehydrated,1,1.0,0.0,1.0,0.0
24232,lac to left 5th finger,1,1.0,0.0,1.0,0.0
24233,l side face tingling,1,1.0,0.0,1.0,0.0
24234,pain contol,1,1.0,0.0,1.0,0.0
24235,right ear/jaw pain,1,1.0,0.0,1.0,0.0
24240,for work clearance,1,1.0,0.0,1.0,0.0
24243,left eye evaluation,1,1.0,0.0,1.0,0.0
24244,"rash,abd pain",1,1.0,0.0,1.0,0.0
24245,abd pain/change ms,1,1.0,0.0,1.0,0.0
24246,inhaled glass,1,1.0,0.0,1.0,0.0
24247,light sensitive,1,1.0,0.0,1.0,0.0
24249,allergic r/x,1,1.0,0.0,1.0,0.0
24250,bilateral leg redness,1,1.0,0.0,1.0,0.0
24251,l  leg dicoloration,1,1.0,0.0,1.0,0.0
24253,tongue bumps,1,1.0,0.0,1.0,0.0
24254,stomach flu/abcess,1,1.0,0.0,1.0,0.0
24255,weakness/dizziness/hyperglycemic,1,1.0,0.0,1.0,0.0
24258,mid thoracic pain,1,1.0,0.0,1.0,0.0
24259,wordfinding difficulty,1,1.0,0.0,1.0,0.0
24261,bright red blood per ileostomy,1,1.0,0.0,1.0,0.0
24262,near syncope head pressure,1,1.0,0.0,1.0,0.0
24263,left ovarian torsion,1,1.0,0.0,1.0,0.0
24265,psyche eval/low back pain,1,1.0,0.0,1.0,0.0
24267,combative/altered,1,1.0,0.0,1.0,0.0
24268,urticaria ,1,1.0,0.0,1.0,0.0
24270,lacs to hand/head injury,1,1.0,0.0,1.0,0.0
24273,le pain bilat,1,1.0,0.0,1.0,0.0
24274,n/v abd pain ha,1,1.0,0.0,1.0,0.0
24275,tongue burning sensation,1,1.0,0.0,1.0,0.0
24276,s/p fall. chest,1,1.0,0.0,1.0,0.0
24277,right hand paralysis,1,1.0,0.0,1.0,0.0
24279,extremity burning/tingling,1,1.0,0.0,1.0,0.0
24280,right eye foreign body,1,1.0,0.0,1.0,0.0
24284,r dislocated knee,1,1.0,0.0,1.0,0.0
24290,frontal ha. sinus pressure,1,1.0,0.0,1.0,0.0
24293,wants admit to deac 4,1,1.0,0.0,1.0,0.0
24295,r thumb numbness,1,1.0,0.0,1.0,0.0
24296,injected right eye,1,1.0,0.0,1.0,0.0
24297,fb eval,1,1.0,0.0,1.0,0.0
24300,r wrist irratation,1,1.0,0.0,1.0,0.0
24305,r leg and foot numbness,1,1.0,0.0,1.0,0.0
24306,pulsating abd,1,1.0,0.0,1.0,0.0
24308,whole body numbness and tingling,1,1.0,0.0,1.0,0.0
24309,impacted,1,1.0,0.0,1.0,0.0
24310,"abd,vagina pain",1,1.0,0.0,1.0,0.0
24311,e fall,1,1.0,0.0,1.0,0.0
24312,right dvt,1,1.0,0.0,1.0,0.0
24313,blurred vision vertigo,1,1.0,0.0,1.0,0.0
24314,left facial/eye pain,1,1.0,0.0,1.0,0.0
24316,bowel impaction,1,1.0,0.0,1.0,0.0
24317,l calf cellulitis,1,1.0,0.0,1.0,0.0
24320,r ankle  fx,1,1.0,0.0,1.0,0.0
24321,r hip infection,1,1.0,0.0,1.0,0.0
24322,jtube placement,1,1.0,0.0,1.0,0.0
24323,s/p l eye surgery/now blood ,1,1.0,0.0,1.0,0.0
24325,lisinopril?,1,1.0,0.0,1.0,0.0
24326,s/p assault jaw pain..,1,1.0,0.0,1.0,0.0
24327,genital itch,1,1.0,0.0,1.0,0.0
24328,r knee gout pain,1,1.0,0.0,1.0,0.0
24329,chills /lightheaded,1,1.0,0.0,1.0,0.0
24331,redness to thigh,1,1.0,0.0,1.0,0.0
24332,fx r 4th finger,1,1.0,0.0,1.0,0.0
24333,bleeding weak,1,1.0,0.0,1.0,0.0
24334,fall down 7-10 stairs,1,1.0,0.0,1.0,0.0
24335,""" feel very bad """,1,1.0,0.0,1.0,0.0
24336,presyncope/rapid afib,1,1.0,0.0,1.0,0.0
24337,influenza like illness/tremors,1,1.0,0.0,1.0,0.0
24338,?med refills,1,1.0,0.0,1.0,0.0
24340,h/a  vomitting,1,1.0,0.0,1.0,0.0
24341,bilat earache,1,1.0,0.0,1.0,0.0
24344,right facial swelling/pain,1,1.0,0.0,1.0,0.0
24345,nasal packing irritation,1,1.0,0.0,1.0,0.0
24349,hemoptysis x1,1,1.0,0.0,1.0,0.0
24352,intermittant slurred speech/facial droop,1,1.0,0.0,1.0,0.0
24353,needs tetanus,1,1.0,0.0,1.0,0.0
24354,ha/congestion,1,1.0,0.0,1.0,0.0
24355,l facial numbness/htn,1,1.0,0.0,1.0,0.0
24356,r  foot  numbness,1,1.0,0.0,1.0,0.0
24357,pelvic/back pain  n/v,1,1.0,0.0,1.0,0.0
24358,exposure to toxin,1,1.0,0.0,1.0,0.0
24359,arm pain/suicidal ideation,1,1.0,0.0,1.0,0.0
24360,vag blleding,1,1.0,0.0,1.0,0.0
24361,patellar fx,1,1.0,0.0,1.0,0.0
24362,possible od,1,1.0,0.0,1.0,0.0
24364,r facial numbess,1,1.0,0.0,1.0,0.0
24365,black stool x 2 weeks,1,1.0,0.0,1.0,0.0
24366,shoulder and cp/chills,1,1.0,0.0,1.0,0.0
24368,bilat knee and ankle swelling,1,1.0,0.0,1.0,0.0
24369,si /etoh,1,1.0,0.0,1.0,0.0
24370,cp and lbp,1,1.0,0.0,1.0,0.0
24375,bilateral eye edema,1,1.0,0.0,1.0,0.0
24377,vaginal bleeding/weakness,1,1.0,0.0,1.0,0.0
24378,smoke inhalation exposure,1,1.0,0.0,1.0,0.0
24379,head pain s/p injury,1,1.0,0.0,1.0,0.0
24384,hyperdensity,1,1.0,0.0,1.0,0.0
24385,rt breast pain,1,1.0,0.0,1.0,0.0
24386,llq/l flank  pain,1,1.0,0.0,1.0,0.0
24387,return,1,1.0,0.0,1.0,0.0
24390,bowel  obstruction,1,1.0,0.0,1.0,0.0
24392,chest pressure ,1,1.0,0.0,1.0,0.0
24393,injection site pain,1,1.0,0.0,1.0,0.0
24394,pseudo sz,1,1.0,0.0,1.0,0.0
24395,leg numbness/redness,1,1.0,0.0,1.0,0.0
24397,bilateral axillary pain,1,1.0,0.0,1.0,0.0
24398,fell out of w/c,1,1.0,0.0,1.0,0.0
24400,facial trauma s/p fall,1,1.0,0.0,1.0,0.0
24404,lac to right ear/fall,1,1.0,0.0,1.0,0.0
24406,l side abd pain ,1,1.0,0.0,1.0,0.0
24407,"rash,cough",1,1.0,0.0,1.0,0.0
24412,abd pain radiates to lue,1,1.0,0.0,1.0,0.0
24413,speech difficulty/right arm numbness,1,1.0,0.0,1.0,0.0
24415,mv c,1,1.0,0.0,1.0,0.0
24418,non-med compliance,1,1.0,0.0,1.0,0.0
24425,t spine pain,1,1.0,0.0,1.0,0.0
24429,rash  thigh,1,1.0,0.0,1.0,0.0
24433,facial erythema/blurred vision,1,1.0,0.0,1.0,0.0
24436,"throat pain,sob",1,1.0,0.0,1.0,0.0
24437,l knee,1,1.0,0.0,1.0,0.0
24438,s/p fall of horse,1,1.0,0.0,1.0,0.0
24439,thumb numbness,1,1.0,0.0,1.0,0.0
24443,too much suboxone,1,1.0,0.0,1.0,0.0
24444,pd eval,1,1.0,0.0,1.0,0.0
24445,right lower lip swelling/pain,1,1.0,0.0,1.0,0.0
24447,ha/?positive cult,1,1.0,0.0,1.0,0.0
24448,post op testicular pain/drainange,1,1.0,0.0,1.0,0.0
24449,tube clogged,1,1.0,0.0,1.0,0.0
24450,weepy os,1,1.0,0.0,1.0,0.0
24455,bloody sclera,1,1.0,0.0,1.0,0.0
24457,oblunded,1,1.0,0.0,1.0,0.0
24458,h/a & back pain ,1,1.0,0.0,1.0,0.0
24459,falling object,1,1.0,0.0,1.0,0.0
24462,abd incision infection,1,1.0,0.0,1.0,0.0
24463,nose abrasion,1,1.0,0.0,1.0,0.0
24467,breat pain,1,1.0,0.0,1.0,0.0
24468,foot spasm,1,1.0,0.0,1.0,0.0
24469,"fall,facial laceration",1,1.0,0.0,1.0,0.0
24470,needs nephrostomy bag,1,1.0,0.0,1.0,0.0
24471,jittery h/a anxiety,1,1.0,0.0,1.0,0.0
24472,tightness of chest,1,1.0,0.0,1.0,0.0
24475,l shoulder/ back pain,1,1.0,0.0,1.0,0.0
24477,worsening abd pain,1,1.0,0.0,1.0,0.0
24478,rle pain/numbness,1,1.0,0.0,1.0,0.0
24479,uvular edema,1,1.0,0.0,1.0,0.0
24480,neck pain..,1,1.0,0.0,1.0,0.0
24481,facial fracures,1,1.0,0.0,1.0,0.0
24483,found sleeping in sun,1,1.0,0.0,1.0,0.0
24485,l eye blurriness,1,1.0,0.0,1.0,0.0
24488,r ankle pain/cellulitis,1,1.0,0.0,1.0,0.0
24489,l facial swelling/droop,1,1.0,0.0,1.0,0.0
24491,"numbness  l tongue,arm",1,1.0,0.0,1.0,0.0
24492,needs new picc,1,1.0,0.0,1.0,0.0
24493,rectal eval/ear eval,1,1.0,0.0,1.0,0.0
24494,right sided facial droop/numbness,1,1.0,0.0,1.0,0.0
24495,syncope/head laceration,1,1.0,0.0,1.0,0.0
24497,s/p head injury ,1,1.0,0.0,1.0,0.0
24498,preg/nausea,1,1.0,0.0,1.0,0.0
24499,post concussive syndrome,1,1.0,0.0,1.0,0.0
24500,suprapubic pain/clots via catheter,1,1.0,0.0,1.0,0.0
24501,left arm/leg pain,1,1.0,0.0,1.0,0.0
24503,itching on legs,1,1.0,0.0,1.0,0.0
24504,pain in chest,1,1.0,0.0,1.0,0.0
