,index,total,home_count,admit_count,home_pp,admit_pp
26153,left arm numbness and weakness,1,0.0,1.0,0.0,1.0
26154,steroid infusion,1,1.0,0.0,1.0,0.0
26155,shin injury,1,1.0,0.0,1.0,0.0
26156,ear ache st,1,1.0,0.0,1.0,0.0
26157,got grease in eyes,1,1.0,0.0,1.0,0.0
26158,r eye drooping,1,1.0,0.0,1.0,0.0
26159,g-j tube problema,1,1.0,0.0,1.0,0.0
26160,tooth avulsion,1,1.0,0.0,1.0,0.0
26161,retained products,1,0.0,1.0,0.0,1.0
26162,mvc 9am,1,0.0,1.0,0.0,1.0
26163,h/a/arm pain,1,1.0,0.0,1.0,0.0
26164,syncope/ loc,1,1.0,0.0,1.0,0.0
26165,l sided abd pain  palpatations,1,1.0,0.0,1.0,0.0
26166,dizzieness/ vomiting,1,0.0,1.0,0.0,1.0
26167,leg edema/pain,1,0.0,1.0,0.0,1.0
26168,foreign body in arm,1,0.0,1.0,0.0,1.0
26169,ped struck/hit by car/thrown in air,1,1.0,0.0,1.0,0.0
26170,requesting sleep eval,1,1.0,0.0,1.0,0.0
26171,numbness and tingling sore throat,1,1.0,0.0,1.0,0.0
26172,peritonsillar abcess,1,1.0,0.0,1.0,0.0
26173,lt finger lac,1,1.0,0.0,1.0,0.0
26174,dizziness x 4 days,1,1.0,0.0,1.0,0.0
26175,hemhorrage ,1,1.0,0.0,1.0,0.0
26176,coffee ground emsis,1,0.0,1.0,0.0,1.0
26177,dislodged catheter/pain,1,0.0,1.0,0.0,1.0
26178,s/p fall down 14 stairs,1,1.0,0.0,1.0,0.0
26179,puncture wound l hand,1,0.0,1.0,0.0,1.0
26180,l chin pain/swelling,1,1.0,0.0,1.0,0.0
26181,pancreatits,1,0.0,1.0,0.0,1.0
26182,med rash,1,1.0,0.0,1.0,0.0
26183,cellulitus right leg,1,0.0,1.0,0.0,1.0
26184,request rehab,1,0.0,1.0,0.0,1.0
26185,asthma exacerbation / sob,1,0.0,1.0,0.0,1.0
26186,si comments,1,0.0,1.0,0.0,1.0
26187,weakness & bodyaches,1,0.0,1.0,0.0,1.0
26188,pain at drain site,1,1.0,0.0,1.0,0.0
26189,fingers injury,1,1.0,0.0,1.0,0.0
26190,l shin  mass,1,0.0,1.0,0.0,1.0
26191,sudden ha,1,1.0,0.0,1.0,0.0
26192,assault/___,1,1.0,0.0,1.0,0.0
26193,elbow fracture/dislocation,1,0.0,1.0,0.0,1.0
26194,transesophageal tube eval,1,1.0,0.0,1.0,0.0
26195,sah wuth skull fx,1,0.0,1.0,0.0,1.0
26196,ruq to back pain,1,1.0,0.0,1.0,0.0
26197,abd pain/ nvd,1,1.0,0.0,1.0,0.0
26198,vertigo/h/a,1,1.0,0.0,1.0,0.0
26199,r dvt,1,1.0,0.0,1.0,0.0
26200,upper abd discomfort,1,1.0,0.0,1.0,0.0
26201,call back for casting,1,1.0,0.0,1.0,0.0
26202,weight loss / l cp,1,1.0,0.0,1.0,0.0
26203,s/p asault,1,1.0,0.0,1.0,0.0
26204,abdominal abcess,1,0.0,1.0,0.0,1.0
26205,left tooth,1,1.0,0.0,1.0,0.0
26206,l arm swelling/redness,1,0.0,1.0,0.0,1.0
26207,neutropenic/fever,1,0.0,1.0,0.0,1.0
26208,lesion right calf,1,1.0,0.0,1.0,0.0
26209,preg /bleeding,1,1.0,0.0,1.0,0.0
26210,left ear/jaw pain,1,1.0,0.0,1.0,0.0
26211,vh/ah,1,1.0,0.0,1.0,0.0
26212,head fullness with memory loss,1,0.0,1.0,0.0,1.0
26213,left facial lac,1,1.0,0.0,1.0,0.0
26214,intoxicated/sob,1,0.0,1.0,0.0,1.0
26215,aletered ms,1,0.0,1.0,0.0,1.0
26216,dizzy/falls,1,0.0,1.0,0.0,1.0
26217,r femoral neck fracture,1,0.0,1.0,0.0,1.0
26218,post op rectal pain,1,1.0,0.0,1.0,0.0
26219,s/p altered level of consciousness,1,1.0,0.0,1.0,0.0
26220,hand lac ,1,1.0,0.0,1.0,0.0
26221,dizziness/hypotension,1,0.0,1.0,0.0,1.0
26222,vertebral artery disection,1,0.0,1.0,0.0,1.0
26223,c/p chest pain,1,0.0,1.0,0.0,1.0
26224,vomiting/diarrhea 2 weeks.,1,0.0,1.0,0.0,1.0
26225,gastric perforation,1,0.0,1.0,0.0,1.0
26226,n/v groin pain,1,1.0,0.0,1.0,0.0
26227,abnl labs/blood in stool,1,0.0,1.0,0.0,1.0
26228,ear aches,1,1.0,0.0,1.0,0.0
26229,growth in groin,1,1.0,0.0,1.0,0.0
26230,pain at abd incision site,1,1.0,0.0,1.0,0.0
26231,"fatigue,chills",1,1.0,0.0,1.0,0.0
26232,anxiety/med rxn,1,1.0,0.0,1.0,0.0
26233,anxietry ? od,1,1.0,0.0,1.0,0.0
26234,legs weak ,1,0.0,1.0,0.0,1.0
26235,r elbow redness/swelling,1,0.0,1.0,0.0,1.0
26236,sdh and hip fx,1,0.0,1.0,0.0,1.0
26237,aggitated and combative,1,1.0,0.0,1.0,0.0
26238,needs mono test,1,1.0,0.0,1.0,0.0
26239,3rd rabies shot,1,1.0,0.0,1.0,0.0
26240,"s/p fall ,cp",1,1.0,0.0,1.0,0.0
26241,anal bleeding,1,1.0,0.0,1.0,0.0
26242,___ meth today/cp,1,1.0,0.0,1.0,0.0
26243,right breast pain/right arm pain,1,1.0,0.0,1.0,0.0
26244,subclavian artery clot,1,0.0,1.0,0.0,1.0
26245,eval  std,1,1.0,0.0,1.0,0.0
26246,lump to neck,1,1.0,0.0,1.0,0.0
26247,seizures yesterday,1,1.0,0.0,1.0,0.0
26248,incarcerated herna/transfer,1,1.0,0.0,1.0,0.0
26249,sz/wd,1,0.0,1.0,0.0,1.0
26250,irregular hb,1,1.0,0.0,1.0,0.0
26251,s/p mv,1,1.0,0.0,1.0,0.0
26252,s/p fall skull fracture,1,1.0,0.0,1.0,0.0
26253,enlarged liver,1,0.0,1.0,0.0,1.0
26254,r side jaw pain,1,1.0,0.0,1.0,0.0
26255,r sided tremors,1,0.0,1.0,0.0,1.0
26256,psyche eval/catatonic,1,1.0,0.0,1.0,0.0
26257,r/wants lumbar puncture,1,1.0,0.0,1.0,0.0
26258,liver thrombosus,1,0.0,1.0,0.0,1.0
26259,left hip incision bleeding,1,1.0,0.0,1.0,0.0
26260,fungal infection,1,0.0,1.0,0.0,1.0
26261,dizzy /orthostatic,1,1.0,0.0,1.0,0.0
26262,r hand abrasion,1,1.0,0.0,1.0,0.0
26263,penile discomfort ,1,1.0,0.0,1.0,0.0
26264,double dose insulin,1,1.0,0.0,1.0,0.0
26265,head pain s/p fall,1,1.0,0.0,1.0,0.0
26266,spine fx,1,1.0,0.0,1.0,0.0
26267,leg discoloration,1,0.0,1.0,0.0,1.0
26268,fall from 12 steps,1,1.0,0.0,1.0,0.0
26269,bilat tonsil abcess,1,1.0,0.0,1.0,0.0
26270,speech diff,1,0.0,1.0,0.0,1.0
26271,pleural eff,1,1.0,0.0,1.0,0.0
26272,hand abrasion,1,1.0,0.0,1.0,0.0
26273,greef,1,1.0,0.0,1.0,0.0
26274,uti/needs picc,1,0.0,1.0,0.0,1.0
26275,left hand nunbness,1,1.0,0.0,1.0,0.0
26276,dizziness and aphagia,1,0.0,1.0,0.0,1.0
26277,tampon removal,1,1.0,0.0,1.0,0.0
26278,increased abdominal girth/hyperkalemia,1,0.0,1.0,0.0,1.0
26279,subacute infarct,1,0.0,1.0,0.0,1.0
26280,thyroid mass,1,0.0,1.0,0.0,1.0
26281,loss of motor function/tingling,1,1.0,0.0,1.0,0.0
26282,l pinky injury/infection,1,0.0,1.0,0.0,1.0
26283,ngt problem,1,1.0,0.0,1.0,0.0
26284,clogged nephrostomy tube,1,0.0,1.0,0.0,1.0
26285,left lateral forearm wound,1,1.0,0.0,1.0,0.0
26286,incontence,1,1.0,0.0,1.0,0.0
26287,inflammed elbow,1,1.0,0.0,1.0,0.0
26288,pale/sob/weak,1,0.0,1.0,0.0,1.0
26289,cp/lue weakness,1,0.0,1.0,0.0,1.0
26290,n&v&d,1,0.0,1.0,0.0,1.0
26291,? infection l hand,1,0.0,1.0,0.0,1.0
26292,feeling awful,1,0.0,1.0,0.0,1.0
26293,vertebral artery tear,1,0.0,1.0,0.0,1.0
26294,unwitnessed  fall,1,1.0,0.0,1.0,0.0
26295,r 4th digit pain,1,1.0,0.0,1.0,0.0
26296,ha/unsteady gait,1,0.0,1.0,0.0,1.0
26297,c -diff ?,1,0.0,1.0,0.0,1.0
26298,leg pain.,1,1.0,0.0,1.0,0.0
26299,+right dvt,1,0.0,1.0,0.0,1.0
26300,+preg,1,1.0,0.0,1.0,0.0
26301,anginal sx,1,0.0,1.0,0.0,1.0
26302,abcess/cellulitis,1,1.0,0.0,1.0,0.0
26303,painful foley,1,1.0,0.0,1.0,0.0
26304,vomiting /blood in vomit,1,1.0,0.0,1.0,0.0
26305,dizzyness n/v,1,0.0,1.0,0.0,1.0
26306,llq pain s/p surgery,1,0.0,1.0,0.0,1.0
26307,transfer-hand,1,0.0,1.0,0.0,1.0
26308,"sob,pale",1,0.0,1.0,0.0,1.0
26309,bakers cyst,1,0.0,1.0,0.0,1.0
26310,focal neuro changes,1,1.0,0.0,1.0,0.0
26311,r knee,1,1.0,0.0,1.0,0.0
26312,left chest discomfort.,1,1.0,0.0,1.0,0.0
26313,pseudoaneursym left groin,1,0.0,1.0,0.0,1.0
26314,"hypotension,weakness",1,1.0,0.0,1.0,0.0
26315,"st,fevers",1,1.0,0.0,1.0,0.0
26316,weakness/chest burning,1,1.0,0.0,1.0,0.0
26317,psych  hi,1,1.0,0.0,1.0,0.0
26318,mca infarct,1,0.0,1.0,0.0,1.0
26319,left sided foot pain,1,1.0,0.0,1.0,0.0
26320,leg cellulitis/resp precautions,1,0.0,1.0,0.0,1.0
26321,right breat pain,1,1.0,0.0,1.0,0.0
26322,throat and epigastric pain,1,1.0,0.0,1.0,0.0
26323,lightheaded on standing,1,0.0,1.0,0.0,1.0
26324,"resp distress,sepsis",1,0.0,1.0,0.0,1.0
26325,ruq pain/fever/preg,1,0.0,1.0,0.0,1.0
26326,alcohol abuse,1,1.0,0.0,1.0,0.0
26327,sob/orbital swelling,1,0.0,1.0,0.0,1.0
26328,r/o  shingles,1,1.0,0.0,1.0,0.0
26329,eye reddness,1,1.0,0.0,1.0,0.0
26330,gas pain /hemmorhoids,1,1.0,0.0,1.0,0.0
26331,needle in r thumb,1,1.0,0.0,1.0,0.0
26332,dizzy - fever,1,1.0,0.0,1.0,0.0
26333,"""chest congestion""",1,1.0,0.0,1.0,0.0
26334,pre syncopal,1,0.0,1.0,0.0,1.0
26335,chest pain/hypoxia,1,0.0,1.0,0.0,1.0
26336,tick bites,1,1.0,0.0,1.0,0.0
26337,chemical burn to left forearm,1,1.0,0.0,1.0,0.0
26338,bleeding scrotal abscess,1,0.0,1.0,0.0,1.0
26339,hydradenitis,1,0.0,1.0,0.0,1.0
26340,need eval,1,1.0,0.0,1.0,0.0
26341,feels like going to have sz,1,1.0,0.0,1.0,0.0
26342,st/gen weakness,1,1.0,0.0,1.0,0.0
26343,refusing meds,1,1.0,0.0,1.0,0.0
26344,unable to prep for surgery,1,1.0,0.0,1.0,0.0
26345,? sz vs pseudo sz,1,0.0,1.0,0.0,1.0
26346,hiccoughs/chest tightness,1,0.0,1.0,0.0,1.0
26347,l hip and knee pain,1,1.0,0.0,1.0,0.0
26348,hypergylyemia,1,1.0,0.0,1.0,0.0
26349,right cereballar infarct,1,0.0,1.0,0.0,1.0
26350,tachy/palps,1,1.0,0.0,1.0,0.0
26351,lue paresthesia,1,1.0,0.0,1.0,0.0
26352,back  pain (disc),1,1.0,0.0,1.0,0.0
26353,unable to move,1,1.0,0.0,1.0,0.0
26354,post op r leg,1,1.0,0.0,1.0,0.0
26355,fall l  ankle inj,1,0.0,1.0,0.0,1.0
26356,? withdrawal,1,0.0,1.0,0.0,1.0
26357,left arm paralysis,1,0.0,1.0,0.0,1.0
26358,headache/shouder pain,1,1.0,0.0,1.0,0.0
26359,open sores on buttocks,1,0.0,1.0,0.0,1.0
26360,"left hand swelling,",1,1.0,0.0,1.0,0.0
26361,fb in right eye,1,1.0,0.0,1.0,0.0
26362,fever and abd pain,1,0.0,1.0,0.0,1.0
26363,fall  ,1,1.0,0.0,1.0,0.0
26364,s/p assault mouth injury,1,1.0,0.0,1.0,0.0
26365,brady cardia,1,0.0,1.0,0.0,1.0
26366,numbness bilateral legs,1,0.0,1.0,0.0,1.0
26367,sdh?,1,0.0,1.0,0.0,1.0
26368,wound bleeding,1,1.0,0.0,1.0,0.0
26369,multiple compalints,1,1.0,0.0,1.0,0.0
26370,stump infection,1,0.0,1.0,0.0,1.0
26371,swelling face,1,0.0,1.0,0.0,1.0
26372,swelling left leg,1,0.0,1.0,0.0,1.0
26373,leaky nephrostomy tube,1,0.0,1.0,0.0,1.0
26374,r nephrostomy tube bleeding,1,0.0,1.0,0.0,1.0
26375,dialysis port clogged,1,0.0,1.0,0.0,1.0
26376,left sided back/rib pain,1,1.0,0.0,1.0,0.0
26377,lle wound,1,1.0,0.0,1.0,0.0
26378,cp/sob ,1,1.0,0.0,1.0,0.0
26379,auditory hallucinations/visual hallucinations,1,1.0,0.0,1.0,0.0
26380,bil. eye pain,1,1.0,0.0,1.0,0.0
26381,"""i'm withdrawing""",1,1.0,0.0,1.0,0.0
26382,enlarged lymph nodes,1,0.0,1.0,0.0,1.0
26383,left femur fx s/p fall,1,0.0,1.0,0.0,1.0
26384,ambien od,1,0.0,1.0,0.0,1.0
26385,lethargic/aspirated,1,0.0,1.0,0.0,1.0
26386,not accepted at ___ house  ,1,1.0,0.0,1.0,0.0
26387,r ankle bump,1,1.0,0.0,1.0,0.0
26388,flu like illness,1,1.0,0.0,1.0,0.0
26389,s/p fall  r ankle pain,1,1.0,0.0,1.0,0.0
26390,r arm/wrist pain,1,1.0,0.0,1.0,0.0
26391,r eye blurriness,1,1.0,0.0,1.0,0.0
26392,cva tx,1,0.0,1.0,0.0,1.0
26393,rash/vomiting,1,1.0,0.0,1.0,0.0
26394,stab to the neck,1,0.0,1.0,0.0,1.0
26395,s/p facial droop,1,0.0,1.0,0.0,1.0
26396,r toes black,1,0.0,1.0,0.0,1.0
26397,substance use ? od,1,0.0,1.0,0.0,1.0
26398,acute on chronic ha,1,0.0,1.0,0.0,1.0
26399,r/o foot infection,1,1.0,0.0,1.0,0.0
26400,swollen rt.foot,1,1.0,0.0,1.0,0.0
26401,wandering in traffic,1,1.0,0.0,1.0,0.0
26402,+stress,1,0.0,1.0,0.0,1.0
26403,abd pain/unable to void,1,1.0,0.0,1.0,0.0
26404,bilat back/flank pain,1,1.0,0.0,1.0,0.0
26405,lower back pain/n/v,1,1.0,0.0,1.0,0.0
26406,gen weakness/ left arm pain,1,1.0,0.0,1.0,0.0
26407,tick to right leg,1,1.0,0.0,1.0,0.0
26408,"gait instability,dizziness",1,1.0,0.0,1.0,0.0
26409,fall  r  ankle pain,1,1.0,0.0,1.0,0.0
26410,ms exacerbation/?seizure,1,0.0,1.0,0.0,1.0
26411,pulsesless arm,1,0.0,1.0,0.0,1.0
26412,bleeding to right eye,1,1.0,0.0,1.0,0.0
26413,pain s/p laminectomy,1,1.0,0.0,1.0,0.0
26414,watery stools,1,1.0,0.0,1.0,0.0
26415,r sidedchest /back pain,1,0.0,1.0,0.0,1.0
26416,"""indigestion""",1,1.0,0.0,1.0,0.0
26417,h/a/ back pain,1,1.0,0.0,1.0,0.0
26418,skin breakdown/ulcers,1,0.0,1.0,0.0,1.0
26419,unable to palpate pedal pulse,1,0.0,1.0,0.0,1.0
26420,leg swelling/sob,1,0.0,1.0,0.0,1.0
26421,r hand  inj,1,1.0,0.0,1.0,0.0
26422,block left ear,1,0.0,1.0,0.0,1.0
26423,l  arm  cellulitis,1,1.0,0.0,1.0,0.0
26424,syncope/  hit  head,1,1.0,0.0,1.0,0.0
26425,l hip/pelvic pain,1,0.0,1.0,0.0,1.0
26426,wrist fracture,1,0.0,1.0,0.0,1.0
26427,fistula hematoma,1,0.0,1.0,0.0,1.0
26428,arm cellulitis/migraine,1,1.0,0.0,1.0,0.0
26429,chest heaviness/r arm pain,1,0.0,1.0,0.0,1.0
26430,"fever,neutropenia",1,0.0,1.0,0.0,1.0
26431,r sided weakness w/ edema &shift,1,0.0,1.0,0.0,1.0
26432,? ivc clot,1,1.0,0.0,1.0,0.0
26433,anxious leg  weak,1,1.0,0.0,1.0,0.0
26434,s/p bike accident shoulder pain,1,1.0,0.0,1.0,0.0
26435,right groin pain with hct drop,1,0.0,1.0,0.0,1.0
26436,l arm discoloration,1,0.0,1.0,0.0,1.0
26437,inc co2,1,0.0,1.0,0.0,1.0
26438,bilat hand and face numbness,1,1.0,0.0,1.0,0.0
26439,weak/depressed,1,0.0,1.0,0.0,1.0
26440,s/p blurred vision,1,1.0,0.0,1.0,0.0
26441,prophylaxis,1,1.0,0.0,1.0,0.0
26442,scrotal edema/pain,1,1.0,0.0,1.0,0.0
26443,left hand wound check,1,1.0,0.0,1.0,0.0
26444,sob x 1 week,1,1.0,0.0,1.0,0.0
26445,mid abd pain ,1,1.0,0.0,1.0,0.0
26446,hypertensive at home,1,1.0,0.0,1.0,0.0
26447,abcess to right axilary area,1,1.0,0.0,1.0,0.0
26448,rle wound eval,1,1.0,0.0,1.0,0.0
26449,t-7 compression,1,0.0,1.0,0.0,1.0
26450,pm firing inappropriately,1,1.0,0.0,1.0,0.0
26451,ped ___/ich,1,0.0,1.0,0.0,1.0
26452,ear ache sore throat,1,1.0,0.0,1.0,0.0
26453,hickman line replacement,1,0.0,1.0,0.0,1.0
26454,fever s/p bypass,1,0.0,1.0,0.0,1.0
26455,n/vd,1,1.0,0.0,1.0,0.0
26456,rigors/fatigue,1,0.0,1.0,0.0,1.0
26457,c/o belching,1,1.0,0.0,1.0,0.0
26458,coffee ground stool,1,1.0,0.0,1.0,0.0
26459,sub inr,1,0.0,1.0,0.0,1.0
26460,rash to back,1,1.0,0.0,1.0,0.0
26461,s/p near-drowning,1,0.0,1.0,0.0,1.0
26462,difficulty eating solid foods,1,0.0,1.0,0.0,1.0
26463,facial swelling/itching,1,1.0,0.0,1.0,0.0
26464,___ pain/ fevers,1,0.0,1.0,0.0,1.0
26465,"si,cp,nv",1,1.0,0.0,1.0,0.0
26466,word find difficulty,1,0.0,1.0,0.0,1.0
26467,shoulder and elbow pain,1,0.0,1.0,0.0,1.0
26468,foot pain.,1,1.0,0.0,1.0,0.0
26469,exertional dypnea,1,0.0,1.0,0.0,1.0
26470,feels throat is swollen,1,1.0,0.0,1.0,0.0
26471,hematuria s/p kidney surg.,1,1.0,0.0,1.0,0.0
26472,diarrhea/ha,1,1.0,0.0,1.0,0.0
26473,chest pain s/p mvc,1,1.0,0.0,1.0,0.0
26474,perineal numbness,1,1.0,0.0,1.0,0.0
26475,abd pain/vomiting/pos trop,1,0.0,1.0,0.0,1.0
26476,general weakness/lethargy,1,0.0,1.0,0.0,1.0
26477,left hand deformity,1,1.0,0.0,1.0,0.0
26478,hypotensive febrile at___ clinic,1,0.0,1.0,0.0,1.0
26479,fb in esoph,1,0.0,1.0,0.0,1.0
26480,feeling of withdrawal,1,1.0,0.0,1.0,0.0
26481,sob/can't breathe,1,0.0,1.0,0.0,1.0
26482,tired/nausea,1,1.0,0.0,1.0,0.0
26483,etoh crack,1,1.0,0.0,1.0,0.0
26484,intubated fall,1,0.0,1.0,0.0,1.0
26485,?bite vs scratch,1,1.0,0.0,1.0,0.0
26486,assault/rci,1,1.0,0.0,1.0,0.0
26487,sternal abscess,1,0.0,1.0,0.0,1.0
26488,jaw fractures,1,0.0,1.0,0.0,1.0
26489,jittery,1,1.0,0.0,1.0,0.0
26490,increased cancer pain,1,0.0,1.0,0.0,1.0
26491,left face pain,1,1.0,0.0,1.0,0.0
26492,r arm dog bite,1,1.0,0.0,1.0,0.0
26493,irregular heartrate,1,1.0,0.0,1.0,0.0
26494,left arm/leg weakness,1,0.0,1.0,0.0,1.0
26495,left lower arm pain,1,1.0,0.0,1.0,0.0
26496,infected r femoral graft,1,1.0,0.0,1.0,0.0
26497,facial erythema,1,0.0,1.0,0.0,1.0
26498,etoh/heroine withdrawal,1,1.0,0.0,1.0,0.0
26499,bizzarre behavior,1,1.0,0.0,1.0,0.0
26500,"palpatations,feels anxious",1,1.0,0.0,1.0,0.0
26501,cough/blood in stool,1,1.0,0.0,1.0,0.0
26502,hemoptesis,1,0.0,1.0,0.0,1.0
26503,right eye loss of vision,1,1.0,0.0,1.0,0.0
26504,lower back spasm,1,1.0,0.0,1.0,0.0
26505,n/v s/p renal biopsey,1,0.0,1.0,0.0,1.0
26506,l shoulder b/l flank pain,1,1.0,0.0,1.0,0.0
26507,s.i   depression,1,1.0,0.0,1.0,0.0
26508,decreased,1,0.0,1.0,0.0,1.0
26509,assault w/ams,1,0.0,1.0,0.0,1.0
26510,l forearm tingling,1,1.0,0.0,1.0,0.0
26511,buttocks abscess,1,0.0,1.0,0.0,1.0
26512,ili/nausea,1,1.0,0.0,1.0,0.0
26513,? of aura of seizure,1,0.0,1.0,0.0,1.0
26514,h/a post assault,1,1.0,0.0,1.0,0.0
26515,l renal colic,1,1.0,0.0,1.0,0.0
26516,l cheek abcess,1,1.0,0.0,1.0,0.0
26517,dyspnea/chest pressure/slurred speech,1,0.0,1.0,0.0,1.0
26518,too cold out,1,1.0,0.0,1.0,0.0
26519,dislodged catheter,1,1.0,0.0,1.0,0.0
26520,? anal fistula,1,1.0,0.0,1.0,0.0
26521,lightheaded/nausea,1,1.0,0.0,1.0,0.0
26522,land r  flank pain ,1,1.0,0.0,1.0,0.0
26523,mast cello activation,1,0.0,1.0,0.0,1.0
26524,exercise induced anaphylaxis,1,1.0,0.0,1.0,0.0
26525,bilateral foot eval,1,0.0,1.0,0.0,1.0
26526,heel pain s/p fall,1,1.0,0.0,1.0,0.0
26527,positive bld cx,1,0.0,1.0,0.0,1.0
26528,"""passed out""",1,1.0,0.0,1.0,0.0
26529,le swelling and reddness,1,1.0,0.0,1.0,0.0
26530,left ankle pain s/p fall,1,1.0,0.0,1.0,0.0
26531,slurred speech/weakness,1,0.0,1.0,0.0,1.0
26532,cold sx/fever,1,1.0,0.0,1.0,0.0
26533,hypotension at home,1,1.0,0.0,1.0,0.0
26534,syncope  loc,1,1.0,0.0,1.0,0.0
26535,l maxillary sinus fx,1,1.0,0.0,1.0,0.0
26536,nausea since nov 7th,1,1.0,0.0,1.0,0.0
26537,loss of balance,1,1.0,0.0,1.0,0.0
26538,ngt leaking,1,1.0,0.0,1.0,0.0
26539,pellet shots wound eval,1,1.0,0.0,1.0,0.0
26540,lethargy/hypotension,1,0.0,1.0,0.0,1.0
26541,abd/left arm pain,1,1.0,0.0,1.0,0.0
26542,abdpain/constipation,1,1.0,0.0,1.0,0.0
26543,"rash,itchy eyes",1,1.0,0.0,1.0,0.0
26544,lt  ankle,1,1.0,0.0,1.0,0.0
26545,clogged suprapubic,1,1.0,0.0,1.0,0.0
26546,inc'd lethargy,1,0.0,1.0,0.0,1.0
26547,fall lip  lac,1,1.0,0.0,1.0,0.0
26548,dvt  r leg,1,1.0,0.0,1.0,0.0
26549,back pain/leg pain,1,1.0,0.0,1.0,0.0
26550,l thigh hematoma,1,0.0,1.0,0.0,1.0
26551,hyponatremia/ ili,1,0.0,1.0,0.0,1.0
26552,bilaterel numbness weakness,1,1.0,0.0,1.0,0.0
26553,med withdrawal/psych,1,0.0,1.0,0.0,1.0
26554,"fever,painful peg tube site",1,0.0,1.0,0.0,1.0
26555,left leg bruise,1,0.0,1.0,0.0,1.0
26556,ran  out of pain meds,1,1.0,0.0,1.0,0.0
26557,right knee edema,1,0.0,1.0,0.0,1.0
26558,fall /sdh/contusions,1,0.0,1.0,0.0,1.0
26559,r/o fb in throat.,1,1.0,0.0,1.0,0.0
26560,gi bleed/ ___,1,0.0,1.0,0.0,1.0
26561,bilat wrist lacs,1,0.0,1.0,0.0,1.0
26562,low back pain/?mets,1,0.0,1.0,0.0,1.0
26563,cold finger,1,1.0,0.0,1.0,0.0
26564,foley check,1,1.0,0.0,1.0,0.0
26565,r testicular  pain,1,1.0,0.0,1.0,0.0
26566,l subconjuntival hemorrhage,1,1.0,0.0,1.0,0.0
26567,jtube malfunction,1,0.0,1.0,0.0,1.0
26568,abd pain/tooth pain,1,1.0,0.0,1.0,0.0
26569,positive p mibi,1,0.0,1.0,0.0,1.0
26570,unwell feeling,1,1.0,0.0,1.0,0.0
26571,"head mass,transfer",1,0.0,1.0,0.0,1.0
26572,"chest pain,st",1,1.0,0.0,1.0,0.0
26573,carotid blockage,1,0.0,1.0,0.0,1.0
26574,gunshot wound lle,1,1.0,0.0,1.0,0.0
26575,needs rx refill,1,1.0,0.0,1.0,0.0
26576,odynaphagia,1,0.0,1.0,0.0,1.0
26577,psyche eval  change ms,1,1.0,0.0,1.0,0.0
26578,r great toe ulcer/foot redness/swelling,1,1.0,0.0,1.0,0.0
26579,l hip pain/sickle cell,1,0.0,1.0,0.0,1.0
26580,acute renal  failure,1,0.0,1.0,0.0,1.0
26581,leg and rib pain,1,1.0,0.0,1.0,0.0
26582,hemetemesis x 1,1,0.0,1.0,0.0,1.0
26583,right breast evaluation,1,1.0,0.0,1.0,0.0
26584,ruptured appe,1,0.0,1.0,0.0,1.0
26585,"fever,low back pain",1,1.0,0.0,1.0,0.0
26586,r/o syncopal,1,1.0,0.0,1.0,0.0
26587,left eye pain ? fb,1,1.0,0.0,1.0,0.0
26588,self-injurious behavior,1,1.0,0.0,1.0,0.0
26589,diarrhea/feels bloated,1,0.0,1.0,0.0,1.0
26590,ili/bodyaches,1,1.0,0.0,1.0,0.0
26591,bloodwork,1,1.0,0.0,1.0,0.0
26592,hit with ball,1,1.0,0.0,1.0,0.0
26593,? fb l palm,1,1.0,0.0,1.0,0.0
26594,cough/congestion/?ili,1,1.0,0.0,1.0,0.0
26595,"lightheaded,dizzy,sob",1,1.0,0.0,1.0,0.0
26596,low amnonic fluid,1,1.0,0.0,1.0,0.0
26597,right jaw/neck swelling,1,1.0,0.0,1.0,0.0
26598,laceration to finger,1,1.0,0.0,1.0,0.0
26599,testicular/back pain,1,1.0,0.0,1.0,0.0
26600,r/o  exposure,1,1.0,0.0,1.0,0.0
26601,rash on penis,1,1.0,0.0,1.0,0.0
26602,head pain after mvc,1,1.0,0.0,1.0,0.0
26603,ekg changes transfer,1,0.0,1.0,0.0,1.0
26604,esoph stricture,1,0.0,1.0,0.0,1.0
26605,foot puncture- needs td,1,1.0,0.0,1.0,0.0
26606,sz  ams,1,0.0,1.0,0.0,1.0
26607,bilateral ankle sprains s/p fall,1,1.0,0.0,1.0,0.0
26608,penile dsch,1,0.0,1.0,0.0,1.0
26609,etoh/n/v,1,0.0,1.0,0.0,1.0
26610,bowel obstruction by ct scan,1,0.0,1.0,0.0,1.0
26611,left foot/ankle pain,1,1.0,0.0,1.0,0.0
26612,cardiac arrthymia,1,0.0,1.0,0.0,1.0
26613,worsening hernia pain,1,1.0,0.0,1.0,0.0
26614,lbp/l hip pain,1,0.0,1.0,0.0,1.0
26615,reqesting psych eval,1,0.0,1.0,0.0,1.0
26616,finger injury-crush,1,1.0,0.0,1.0,0.0
26617,wound eval  post op,1,1.0,0.0,1.0,0.0
26618,concern for ingestion,1,1.0,0.0,1.0,0.0
26619,ha/ diaphoresis,1,1.0,0.0,1.0,0.0
26620,left knee/left foot pain,1,1.0,0.0,1.0,0.0
26621,r/flank pain,1,1.0,0.0,1.0,0.0
26622,"sob,l shoulder pain",1,0.0,1.0,0.0,1.0
26623,"sob  dizzy,passed out",1,0.0,1.0,0.0,1.0
